best_so_far,mean_R,method,round,seed
1.0,0.9163163916451225,adalead,13,6
1.0,0.8691527778243838,adalead,14,6
1.0,0.8666893340985784,adalead,15,6
1.0,0.8631745036818681,adalead,16,6
1.0,0.9091148759832925,adalead,17,6
1.0,0.89535575874948,adalead,18,6
1.0,0.9040423299072456,adalead,19,6
0.5633181716493137,0.014977077395378147,price_rl,0,6
1.0,0.12268604261318923,price_rl,1,6
1.0,0.6049981270848801,price_rl,2,6
1.0,0.9578538433093449,price_rl,3,6
1.0,0.9909617487496024,price_rl,4,6
1.0,0.9893169327778812,price_rl,5,6
1.0,0.9988615333818658,price_rl,6,6
1.0,0.9739752115645252,price_rl,7,6
1.0,0.993623223559876,price_rl,8,6
1.0,0.9978165908582466,price_rl,9,6
1.0,1.0,price_rl,10,6
1.0,0.9981671073533183,price_rl,11,6
1.0,0.9975875252746614,price_rl,12,6
1.0,1.0,price_rl,13,6
1.0,1.0,price_rl,14,6
1.0,0.9997223725050649,price_rl,15,6
1.0,0.998872812430089,price_rl,16,6
1.0,1.0,price_rl,17,6
1.0,1.0,price_rl,18,6
1.0,0.9985777449444856,price_rl,19,6
0.5633181716493137,0.014977077395378147,price_rl_fixed,0,6
1.0,0.04012299539290865,price_rl_fixed,1,6
1.0,0.042071152000788266,price_rl_fixed,2,6
1.0,0.0498832456466802,price_rl_fixed,3,6
1.0,0.07467599137757543,price_rl_fixed,4,6
1.0,0.10976919946824441,price_rl_fixed,5,6
1.0,0.12930266934552004,price_rl_fixed,6,6
1.0,0.18458081122016146,price_rl_fixed,7,6
1.0,0.28792759116977235,price_rl_fixed,8,6
1.0,0.33723589389802283,price_rl_fixed,9,6
1.0,0.364789980894504,price_rl_fixed,10,6
1.0,0.44614040023520346,price_rl_fixed,11,6
1.0,0.48448479159315183,price_rl_fixed,12,6
1.0,0.626745281696605,price_rl_fixed,13,6
1.0,0.7044039473905224,price_rl_fixed,14,6
1.0,0.7216542553245929,price_rl_fixed,15,6
1.0,0.8058829948909232,price_rl_fixed,16,6
1.0,0.8517318850820831,price_rl_fixed,17,6
1.0,0.8617240983540978,price_rl_fixed,18,6
1.0,0.8994812837774626,price_rl_fixed,19,6
1.0,0.028058261431120314,random,0,7
1.0,0.032059218871154344,random,1,7
1.0,0.029285955469104966,random,2,7
1.0,0.03448412993280343,random,3,7
1.0,0.024038917888869103,random,4,7
1.0,0.03829998863191812,random,5,7
1.0,0.036989999372963565,random,6,7
1.0,0.02667643416069873,random,7,7
1.0,0.03567261193967888,random,8,7
1.0,0.04015342388006971,random,9,7
1.0,0.0524336415319385,random,10,7
1.0,0.04782609864067228,random,11,7
1.0,0.025270931829200528,random,12,7
1.0,0.0385390208609183,random,13,7
1.0,0.014896066334185006,random,14,7
1.0,0.03432751840094889,random,15,7
1.0,0.008475453794481594,random,16,7
1.0,0.0387795297376368,random,17,7
1.0,0.04367539233664692,random,18,7
1.0,0.02382335924013937,random,19,7
1.0,0.028058261431120314,pex,0,7
1.0,0.1580417658934169,pex,1,7
1.0,0.263928339826962,pex,2,7
1.0,0.22739080410322302,pex,3,7
1.0,0.19576854173337183,pex,4,7
1.0,0.2837670358576878,pex,5,7
1.0,0.27525316832725266,pex,6,7
1.0,0.2237429022769361,pex,7,7
1.0,0.20971458712755797,pex,8,7
1.0,0.23218337782866097,pex,9,7
1.0,0.23863957073972075,pex,10,7
1.0,0.21453280254190765,pex,11,7
1.0,0.25032215506399474,pex,12,7
1.0,0.22879445192090447,pex,13,7
1.0,0.25363190482599146,pex,14,7
1.0,0.1796685523746689,pex,15,7
1.0,0.2175817584740586,pex,16,7
1.0,0.22273571008383278,pex,17,7
1.0,0.22113750646010677,pex,18,7
1.0,0.21141968692931598,pex,19,7
1.0,0.028058261431120314,adalead,0,7
1.0,0.5327992916433837,adalead,1,7
1.0,0.9012120066900863,adalead,2,7
1.0,0.8799549779393645,adalead,3,7
1.0,0.9103136729394785,adalead,4,7
1.0,0.8767546154353255,adalead,5,7
1.0,0.8585934705517907,adalead,6,7
1.0,0.9169298775939688,adalead,7,7
1.0,0.8781172299962654,adalead,8,7
1.0,0.8521335710798036,adalead,9,7
1.0,0.8839098605022043,adalead,10,7
1.0,0.8359246003601174,adalead,11,7
1.0,0.9212785523318574,adalead,12,7
1.0,0.8660964078043627,adalead,13,7
1.0,0.9128224492721171,adalead,14,7
1.0,0.8817342643627087,adalead,15,7
1.0,0.8768090606359897,adalead,16,7
1.0,0.8183148651741544,adalead,17,7
1.0,0.885680290914248,adalead,18,7
1.0,0.9004503442085539,adalead,19,7
1.0,0.045631451440207596,price_rl,0,7
1.0,0.16820890457975018,price_rl,1,7
1.0,0.6381429962675097,price_rl,2,7
1.0,0.9633435585920788,price_rl,3,7
1.0,0.9771760258453415,price_rl,4,7
1.0,0.9726995900402278,price_rl,5,7
1.0,0.9708727170668183,price_rl,6,7
1.0,0.9978651527695965,price_rl,7,7
1.0,0.9893114546597633,price_rl,8,7
1.0,1.0,price_rl,9,7
1.0,0.99701016202014,price_rl,10,7
1.0,0.9993461737664314,price_rl,11,7
1.0,0.990067598472161,price_rl,12,7
1.0,1.0,price_rl,13,7
1.0,1.0,price_rl,14,7
1.0,0.9952212922870826,price_rl,15,7
1.0,1.0,price_rl,16,7
1.0,0.9896492312537702,price_rl,17,7
1.0,1.0,price_rl,18,7
1.0,0.9991335571096329,price_rl,19,7
1.0,0.045631451440207596,price_rl_fixed,0,7
1.0,0.03141005006289005,price_rl_fixed,1,7
1.0,0.03595581814706839,price_rl_fixed,2,7
1.0,0.06625669507865461,price_rl_fixed,3,7
1.0,0.0701398615473735,price_rl_fixed,4,7
1.0,0.12093181425859639,price_rl_fixed,5,7
1.0,0.14198548488158214,price_rl_fixed,6,7
1.0,0.12835536127589642,price_rl_fixed,7,7
1.0,0.15058876917002745,price_rl_fixed,8,7
1.0,0.2217863694919637,price_rl_fixed,9,7
1.0,0.31282982241144,price_rl_fixed,10,7
1.0,0.38051872264968367,price_rl_fixed,11,7
1.0,0.4512829587519602,price_rl_fixed,12,7
1.0,0.48528985360927124,price_rl_fixed,13,7
1.0,0.5682152896358095,price_rl_fixed,14,7
1.0,0.6144949812213839,price_rl_fixed,15,7
1.0,0.7219116360734591,price_rl_fixed,16,7
1.0,0.7626100617670662,price_rl_fixed,17,7
1.0,0.8232347045251629,price_rl_fixed,18,7
1.0,0.8829911032634139,price_rl_fixed,19,7
0.4074883938983681,0.018226431064109695,random,0,8
1.0,0.023824655465429306,random,1,8
1.0,0.03719251613799405,random,2,8
1.0,0.04923076028105808,random,3,8
1.0,0.02893530036540218,random,4,8
1.0,0.023982940791346788,random,5,8
1.0,0.04868029432206043,random,6,8
1.0,0.04311549926742403,random,7,8
1.0,0.038387721545224386,random,8,8
1.0,0.01970710744497368,random,9,8
1.0,0.046549231581318934,random,10,8
1.0,0.03195538618640582,random,11,8
1.0,0.023730570755552315,random,12,8
1.0,0.021440882224932664,random,13,8
1.0,0.029866144232846885,random,14,8
1.0,0.022255394688226893,random,15,8
1.0,0.023293887443767227,random,16,8
1.0,0.03582178187952087,random,17,8
1.0,0.03856848535456529,random,18,8
1.0,0.03189467872941865,random,19,8
0.4074883938983681,0.018226431064109695,pex,0,8
1.0,0.13136511685376143,pex,1,8
1.0,0.24546685351280872,pex,2,8
1.0,0.2609340415928391,pex,3,8
1.0,0.171818044899502,pex,4,8
1.0,0.212629831118107,pex,5,8
1.0,0.2466915006999153,pex,6,8
1.0,0.1984938707029164,pex,7,8
1.0,0.21579142649673533,pex,8,8
1.0,0.25917482627104094,pex,9,8
1.0,0.295284933311733,pex,10,8
1.0,0.24492877290968806,pex,11,8
1.0,0.1939889009417996,pex,12,8
1.0,0.21998733272035748,pex,13,8
1.0,0.2107006104408638,pex,14,8
1.0,0.2351284182688471,pex,15,8
1.0,0.2550638958275148,pex,16,8
1.0,0.17209015696891247,pex,17,8
1.0,0.2544476192349618,pex,18,8
1.0,0.24426303080693182,pex,19,8
0.4074883938983681,0.018226431064109695,adalead,0,8
1.0,0.2939498631911745,adalead,1,8
1.0,0.5507883775119233,adalead,2,8
1.0,0.9155756106765147,adalead,3,8
1.0,0.8956534542530109,adalead,4,8
1.0,0.9249111230957544,adalead,5,8
1.0,0.9359797113384403,adalead,6,8
1.0,0.9020844785033065,adalead,7,8
1.0,0.9245678895594739,adalead,8,8
1.0,0.9457209132991804,adalead,9,8
1.0,0.9235831918447865,adalead,10,8
1.0,0.9360513663658595,adalead,11,8
1.0,0.9376080935542075,adalead,12,8
1.0,0.9040999109423596,adalead,13,8
1.0,0.9384933517838602,adalead,14,8
1.0,0.9117324813433266,adalead,15,8
1.0,0.9264900481985573,adalead,16,8
1.0,0.9192474727716095,adalead,17,8
1.0,0.9128275201350479,adalead,18,8
1.0,0.8924200874649841,adalead,19,8
1.0,0.03555670869777787,price_rl,0,8
1.0,0.13733311697458692,price_rl,1,8
1.0,0.5480761317034577,price_rl,2,8
1.0,0.9778970588731285,price_rl,3,8
1.0,0.9798538943375604,price_rl,4,8
1.0,0.9924697167116565,price_rl,5,8
1.0,0.9943764393017882,price_rl,6,8
1.0,0.9877175780032077,price_rl,7,8
1.0,0.9961676491231459,price_rl,8,8
1.0,0.9895044508949209,price_rl,9,8
1.0,0.9998168841914321,price_rl,10,8
1.0,0.99536756444714,price_rl,11,8
1.0,1.0,price_rl,12,8
1.0,0.9952508214545766,price_rl,13,8
1.0,0.9948353111704022,price_rl,14,8
1.0,0.9945793739160561,price_rl,15,8
1.0,1.0,price_rl,16,8
1.0,1.0,price_rl,17,8
1.0,1.0,price_rl,18,8
1.0,1.0,price_rl,19,8
1.0,0.03555670869777787,price_rl_fixed,0,8
1.0,0.041305894417380314,price_rl_fixed,1,8
1.0,0.05005346720668509,price_rl_fixed,2,8
1.0,0.06861188841963735,price_rl_fixed,3,8
1.0,0.07057742328225429,price_rl_fixed,4,8
1.0,0.09789273487657252,price_rl_fixed,5,8
1.0,0.14636819602527912,price_rl_fixed,6,8
1.0,0.16093617758645629,price_rl_fixed,7,8
1.0,0.20383824008486745,price_rl_fixed,8,8
1.0,0.27994707896887305,price_rl_fixed,9,8
1.0,0.3508137308432484,price_rl_fixed,10,8
1.0,0.5572652163084371,price_rl_fixed,11,8
1.0,0.6403050317488771,price_rl_fixed,12,8
1.0,0.7255857514142767,price_rl_fixed,13,8
1.0,0.8606975363289243,price_rl_fixed,14,8
1.0,0.8097970477973792,price_rl_fixed,15,8
1.0,0.8388282913639187,price_rl_fixed,16,8
1.0,0.8902935329483688,price_rl_fixed,17,8
1.0,0.9469695744030184,price_rl_fixed,18,8
1.0,0.9239020277589876,price_rl_fixed,19,8
1.0,0.03180001699823002,random,0,9
1.0,0.022850468883587306,random,1,9
1.0,0.0317795568536574,random,2,9
1.0,0.019045906179845654,random,3,9
1.0,0.020494706947761364,random,4,9
1.0,0.04497609442289436,random,5,9
1.0,0.022357845291424466,random,6,9
1.0,0.029425336843108205,random,7,9
1.0,0.05175514404666742,random,8,9
1.0,0.05094889148094261,random,9,9
1.0,0.024116775652980333,random,10,9
1.0,0.014192773963403203,random,11,9
1.0,0.01859578887503916,random,12,9
1.0,0.04305739705183806,random,13,9
1.0,0.04827320953249429,random,14,9
1.0,0.039021104932022294,random,15,9
1.0,0.021647185675742083,random,16,9
1.0,0.03691906593483916,random,17,9
1.0,0.03956661374407467,random,18,9
1.0,0.0579859719204422,random,19,9
1.0,0.03180001699823002,pex,0,9
1.0,0.14170734869277987,pex,1,9
1.0,0.16535141055009156,pex,2,9
1.0,0.28689473038079927,pex,3,9
1.0,0.1772093331688568,pex,4,9
1.0,0.24838027405274055,pex,5,9
1.0,0.29074301095495536,pex,6,9
1.0,0.2384378115465611,pex,7,9
1.0,0.21048036249230814,pex,8,9
1.0,0.328060834394022,pex,9,9
1.0,0.2021327914470193,pex,10,9
1.0,0.18840554832191278,pex,11,9
1.0,0.21602694526160948,pex,12,9
1.0,0.2674761447714804,pex,13,9
1.0,0.2628678429293392,pex,14,9
1.0,0.2939271572452206,pex,15,9
1.0,0.3263409322790233,pex,16,9
1.0,0.28773878705744205,pex,17,9
1.0,0.27340367937267573,pex,18,9
1.0,0.22387715432945263,pex,19,9
1.0,0.03180001699823002,adalead,0,9
1.0,0.5164815670556075,adalead,1,9
1.0,0.8854948849187706,adalead,2,9
1.0,0.8649196487702046,adalead,3,9
1.0,0.8790712109134323,adalead,4,9
1.0,0.8772145596440437,adalead,5,9
1.0,0.8559826880684054,adalead,6,9
1.0,0.8717859734583038,adalead,7,9
1.0,0.8896201648407009,adalead,8,9
1.0,0.8851374142973263,adalead,9,9
1.0,0.8450214652771763,adalead,10,9
1.0,0.8795731507527905,adalead,11,9
1.0,0.8288918057409005,adalead,12,9
1.0,0.8655935838820428,adalead,13,9
1.0,0.836851618059875,adalead,14,9
1.0,0.8973630810595772,adalead,15,9
1.0,0.8779861075129642,adalead,16,9
1.0,0.8275109069205285,adalead,17,9
1.0,0.838695028479219,adalead,18,9
1.0,0.8556679713081156,adalead,19,9
1.0,0.031367241531105136,price_rl,0,9
1.0,0.1362040300553287,price_rl,1,9
1.0,0.3594521873698733,price_rl,2,9
1.0,0.8600547712940734,price_rl,3,9
1.0,0.9589993791396602,price_rl,4,9
1.0,0.9668370945465594,price_rl,5,9
1.0,0.993245962356651,price_rl,6,9
1.0,0.9791297790536722,price_rl,7,9
1.0,0.9872460332046128,price_rl,8,9
1.0,1.0,price_rl,9,9
1.0,0.9819859630480164,price_rl,10,9
1.0,0.9902446582903596,price_rl,11,9
1.0,0.9984184267458925,price_rl,12,9
1.0,1.0,price_rl,13,9
1.0,0.9996779730782047,price_rl,14,9
1.0,0.9962795213623343,price_rl,15,9
1.0,0.9990775933032932,price_rl,16,9
1.0,0.9975914561930628,price_rl,17,9
1.0,0.9996628956838444,price_rl,18,9
1.0,0.9996449475878287,price_rl,19,9
1.0,0.031367241531105136,price_rl_fixed,0,9
1.0,0.045179364545446854,price_rl_fixed,1,9
1.0,0.029729553128054757,price_rl_fixed,2,9
1.0,0.045252880785478754,price_rl_fixed,3,9
1.0,0.06784197128215182,price_rl_fixed,4,9
1.0,0.0943155826964811,price_rl_fixed,5,9
1.0,0.10367643474032061,price_rl_fixed,6,9
1.0,0.1797815505467365,price_rl_fixed,7,9
1.0,0.19904623545020655,price_rl_fixed,8,9
1.0,0.2747684746638344,price_rl_fixed,9,9
1.0,0.307704366416637,price_rl_fixed,10,9
1.0,0.42809410927326363,price_rl_fixed,11,9
1.0,0.4524505026073018,price_rl_fixed,12,9
1.0,0.5822318874574576,price_rl_fixed,13,9
1.0,0.5917001511688501,price_rl_fixed,14,9
1.0,0.6348537311638176,price_rl_fixed,15,9
1.0,0.7302266415700366,price_rl_fixed,16,9
1.0,0.7590513568138205,price_rl_fixed,17,9
1.0,0.800949107941897,price_rl_fixed,18,9
1.0,0.8597529888583982,price_rl_fixed,19,9
